farmer_id,land_size_acres,upi_transaction_volume,emi_status_last_12_months,overdraft_usage_frequency,pm_kisan_installments_received,input_loan_amount_last_3_seasons,new_crop_adoption_flag,agritech_tool_usage,agri_scheme_switch_behavior,yield_recovered_units,income_volatility_value,budgeting_habit_value,social_connections_count,proximity_to_defaulters_score,reliable_contacts_count,linked_to_exporter,electricity_consumption_kwh,in_cooperative,utilizing_coop_benefit,market_access_value,digital_network_engagement_value,seasonality_profile_Both,seasonality_profile_Kharif,seasonality_profile_Rabi,crop_Cotton,crop_Maize,crop_Pulses,crop_Rice,crop_Sugarcane,crop_Vegetables,crop_Wheat,utility_0,utility_1,utility_2,utility_3
FARM0354,0.011325028312570776,0.8408777695324924,1.0,0.2222222222222222,0.4,0.6760574018126888,,0.0,1.0,0.8135593220338982,0.48,0.22222222222222224,0.9662921348314606,1.0,0.588235294117647,,0.5762291908633371,,,0.37,0.5454545454545455,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0355,0.21064552661381652,0.56100922294074,0.7272727272727273,0.0,0.2,0.8079305135951661,,0.0,1.0,0.13559322033898302,0.2,0.0202020202020202,0.3595505617977528,0.2222222222222222,0.4470588235294118,,0.3016260162601626,,,0.9400000000000001,0.5353535353535355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0356,0.07248018120045298,0.21106752888794655,0.09090909090909091,0.4444444444444444,1.0,0.8338620342396778,,1.0,1.0,0.5084745762711863,0.73,0.8989898989898991,0.6741573033707864,0.5555555555555556,0.5647058823529412,,0.39512195121951227,,,0.8,0.24242424242424243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0357,0.11664779161947904,0.4615710802501855,0.18181818181818182,0.3333333333333333,0.8,0.4583585095669688,,0.0,0.0,0.2542372881355932,0.91,0.7272727272727274,0.5842696629213482,0.4444444444444444,0.5764705882352941,,0.4557104142469997,,,0.99,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0358,0.24122310305775763,0.5412912117035938,0.09090909090909091,0.6666666666666666,0.0,0.8744712990936555,,0.0,0.0,0.6440677966101694,0.35000000000000003,0.5252525252525253,0.595505617977528,0.7777777777777777,0.4117647058823529,,0.3504452187379017,,,0.23,0.30303030303030304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0359,0.942242355605889,0.761263648892187,0.9090909090909092,0.3333333333333333,1.0,0.2907351460221551,,0.0,1.0,0.5084745762711863,0.61,0.686868686868687,0.7303370786516854,0.6666666666666666,0.7529411764705882,,0.4802168021680217,,,0.51,0.8686868686868688,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0360,0.14156285390713474,0.14014629492208205,0.5454545454545454,0.0,0.0,0.753323262839879,,1.0,0.0,0.5762711864406779,0.46,0.7373737373737375,0.8202247191011236,1.0,0.7647058823529411,,0.2197831978319783,,,0.58,0.5757575757575758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0361,0.4292185730464326,0.48075903742181697,0.18181818181818182,0.1111111111111111,0.0,0.036631419939577026,,0.0,1.0,0.7627118644067795,0.76,0.595959595959596,0.42696629213483145,0.8888888888888888,0.23529411764705882,,0.37936507936507935,,,0.5700000000000001,0.3434343434343435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0362,0.6851642129105322,0.44047492844270114,0.36363636363636365,0.5555555555555556,0.6000000000000001,0.2995468277945619,,1.0,0.0,0.27118644067796605,0.46,0.4545454545454546,0.651685393258427,0.8888888888888888,0.29411764705882354,,0.47460317460317464,,,0.14,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0363,0.36013590033975085,0.09699989398918687,0.36363636363636365,0.3333333333333333,0.6000000000000001,0.22713997985901307,,0.0,1.0,0.10169491525423724,0.64,0.25252525252525254,0.2696629213483146,0.3333333333333333,0.1764705882352941,,0.7405729771583429,,,0.21,0.5353535353535355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0364,0.32163080407701017,0.5766988232799746,0.4545454545454546,0.1111111111111111,0.4,0.6481369587109769,,1.0,0.0,0.10169491525423724,0.07,0.3434343434343435,0.32584269662921345,0.6666666666666666,0.18823529411764706,,0.7048393341076268,,,0.29,0.6767676767676769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0365,0.04190260475651188,0.12774302978903848,1.0,1.0,0.2,0.5402316213494461,,1.0,1.0,0.6440677966101694,0.15,0.23232323232323232,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6855981416957027,,,0.02,0.5050505050505052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0366,0.6851642129105322,0.44047492844270114,0.36363636363636365,0.5555555555555556,0.6000000000000001,0.2995468277945619,,1.0,0.0,0.27118644067796605,0.46,0.4545454545454546,0.651685393258427,0.8888888888888888,0.29411764705882354,,0.47460317460317464,,,0.14,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0367,0.07021517553793884,0.2936499522951341,0.7272727272727273,0.7777777777777777,0.2,0.22155085599194357,,1.0,0.0,0.47457627118644063,0.42,0.43434343434343436,0.39325842696629215,0.0,0.4117647058823529,,0.2371660859465738,,,0.07,0.494949494949495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0368,0.5436013590033975,0.6347927488603838,0.18181818181818182,0.8888888888888888,0.2,0.7411883182275931,,0.0,1.0,0.0,0.28,0.11111111111111112,0.7303370786516854,0.8888888888888888,0.7411764705882353,,0.7337979094076654,,,0.31,0.26262626262626265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FARM0369,0.7644394110985276,0.041874271175659915,0.6363636363636364,0.4444444444444444,1.0,0.8835095669687815,,0.0,0.0,0.6101694915254238,0.5,0.393939393939394,0.37078651685393255,1.0,0.30588235294117644,,0.39457994579945793,,,0.3,0.43434343434343436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0370,0.4292185730464326,0.48075903742181697,0.18181818181818182,0.1111111111111111,0.0,0.036631419939577026,,0.0,1.0,0.7627118644067795,0.76,0.595959595959596,0.42696629213483145,0.8888888888888888,0.23529411764705882,,0.37936507936507935,,,0.5700000000000001,0.3434343434343435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0371,0.8822197055492638,0.5088519028940952,0.4545454545454546,1.0,0.4,0.21389728096676736,,1.0,1.0,0.06779661016949146,0.66,0.1717171717171717,0.37078651685393255,1.0,0.1764705882352941,,0.5139372822299652,,,0.27,0.8080808080808082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0372,0.09399773499433746,0.38354712180642425,0.5454545454545454,0.0,1.0,0.5013091641490433,,0.0,0.0,0.6949152542372882,0.59,0.7979797979797981,0.797752808988764,0.2222222222222222,0.7647058823529411,,0.6232675183894696,,,0.49,0.6464646464646465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0373,0.2921857304643261,0.9820841725856039,0.6363636363636364,0.2222222222222222,0.6000000000000001,0.4297583081570997,,0.0,0.0,0.30508474576271183,0.76,0.0202020202020202,0.5617977528089888,0.6666666666666666,0.6470588235294117,,0.6715060007742933,,,0.6,0.7373737373737375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0374,0.38844847112117786,0.6620375278278385,0.7272727272727273,0.2222222222222222,0.8,0.5289778449144008,,1.0,1.0,0.4576271186440678,0.41000000000000003,0.8181818181818183,0.37078651685393255,0.0,0.3176470588235294,,0.5718544328300426,,,0.8,0.9292929292929294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0375,0.28992072480181197,0.6339446623555604,0.2727272727272727,0.8888888888888888,0.2,0.8275427995971804,,0.0,0.0,0.13559322033898302,0.77,0.9090909090909092,0.9213483146067414,0.0,0.5058823529411764,,0.3018970189701897,,,0.14,0.7373737373737375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0376,0.015855039637599086,0.19092547439838864,0.9090909090909092,0.6666666666666666,1.0,0.4086102719033232,,1.0,0.0,0.15254237288135586,0.1,0.393939393939394,0.7752808988764044,0.0,0.4470588235294118,,0.5823461091753773,,,0.67,0.6262626262626264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0377,0.5469988674971688,0.29004558464963426,0.18181818181818182,1.0,1.0,0.5462990936555892,,0.0,1.0,0.47457627118644063,0.52,0.7373737373737375,0.32584269662921345,0.8888888888888888,0.24705882352941178,,0.7290360046457607,,,0.97,0.20202020202020202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0378,0.7802944507361268,0.8355772288773455,0.8181818181818182,0.0,0.8,0.8908106747230614,,0.0,0.0,0.9661016949152542,0.64,0.07070707070707072,0.7191011235955056,0.5555555555555556,0.4823529411764706,,0.7014711575687185,,,0.39,0.8282828282828284,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0379,0.6047565118912797,0.7934909360754797,0.36363636363636365,0.7777777777777777,0.4,0.07522658610271904,,1.0,0.0,0.8135593220338982,0.76,0.7575757575757577,0.12359550561797752,0.8888888888888888,0.16470588235294117,,0.3373983739837399,,,0.98,0.20202020202020202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0380,0.5266138165345413,0.7887204494858476,0.2727272727272727,0.4444444444444444,0.2,0.4616062437059416,,0.0,1.0,0.6779661016949151,0.26,0.7474747474747476,0.5056179775280898,1.0,0.43529411764705883,,0.7710801393728222,,,0.36,0.10101010101010102,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0381,0.826727066817667,0.8971695112901517,0.6363636363636364,0.6666666666666666,0.0,0.010574018126888185,,1.0,1.0,0.03389830508474567,0.2,0.47474747474747475,0.9550561797752808,1.0,0.8705882352941177,,0.3603948896631824,,,0.87,0.7777777777777779,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0382,0.11211778029445073,0.16664899819781617,0.4545454545454546,0.3333333333333333,0.0,0.562084592145015,,0.0,0.0,0.5423728813559322,0.79,0.33333333333333337,0.40449438202247184,0.4444444444444444,0.35294117647058826,,0.3524970963995354,,,0.23,0.13131313131313133,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0383,0.6398640996602492,0.38450121912435065,0.4545454545454546,0.4444444444444444,0.0,0.41037260825780464,,0.0,1.0,0.03389830508474567,0.75,0.18181818181818182,0.1797752808988764,0.7777777777777777,0.08235294117647057,,0.6573364305071622,,,0.62,0.21212121212121213,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FARM0384,0.1676104190260475,0.8021838227499205,0.6363636363636364,0.0,0.4,0.14277442094662635,,1.0,1.0,0.05084745762711862,0.88,0.7171717171717172,0.5280898876404494,0.3333333333333333,0.5411764705882354,,0.3873403019744484,,,0.61,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0385,0.18233295583238956,0.378988656842998,0.36363636363636365,0.5555555555555556,1.0,0.8667170191339376,,0.0,0.0,0.6101694915254238,0.06,0.8282828282828284,0.23595505617977525,0.6666666666666666,0.10588235294117648,,0.3402632597754549,,,0.08,0.595959595959596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0386,0.09399773499433746,0.38354712180642425,0.5454545454545454,0.0,1.0,0.5013091641490433,,0.0,0.0,0.6949152542372882,0.59,0.7979797979797981,0.797752808988764,0.2222222222222222,0.7647058823529411,,0.6232675183894696,,,0.49,0.6464646464646465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0387,0.9830124575311439,0.6974451394042193,0.7272727272727273,0.0,0.8,0.7174471299093655,,1.0,0.0,0.49152542372881347,0.4,0.8282828282828284,0.6067415730337078,0.5555555555555556,0.2823529411764706,,0.9999999999999999,,,0.68,0.38383838383838387,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0388,0.3691959229898074,0.2301494752464751,0.36363636363636365,0.7777777777777777,0.4,0.9903826787512587,,1.0,1.0,0.35593220338983056,0.85,0.9393939393939396,0.550561797752809,0.3333333333333333,0.39999999999999997,,0.5276422764227642,,,0.5700000000000001,0.7474747474747476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0389,0.9365798414496036,0.644651754478957,0.0,0.0,0.6000000000000001,0.6701409869083585,,0.0,1.0,0.1694915254237288,0.81,0.32323232323232326,0.8764044943820224,0.5555555555555556,0.8,,0.22911343399148282,,,0.87,0.7575757575757577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0390,0.27066817667044163,0.47270221562599385,0.2727272727272727,0.3333333333333333,0.0,0.7276938569989929,,1.0,1.0,0.7288135593220338,0.33,0.31313131313131315,0.44943820224719105,0.0,0.35294117647058826,,0.510801393728223,,,1.0,0.98989898989899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0391,0.0,0.7519346973391287,0.6363636363636364,1.0,0.8,0.9681268882175226,,0.0,0.0,0.0,0.6,0.6161616161616162,0.7865168539325842,0.5555555555555556,0.7529411764705882,,0.392140921409214,,,0.8200000000000001,0.787878787878788,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0392,0.11664779161947904,0.7844800169617301,0.36363636363636365,0.7777777777777777,1.0,0.0,,1.0,0.0,0.4576271186440678,0.02,0.9696969696969698,0.38202247191011235,0.5555555555555556,0.2117647058823529,,0.06484707704219898,,,0.8,0.20202020202020202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0393,0.9195922989807475,0.7693204706880102,0.6363636363636364,0.6666666666666666,0.2,0.6439577039274924,,1.0,1.0,0.6610169491525423,0.13,0.20202020202020202,0.6629213483146068,0.7777777777777777,0.4823529411764706,,0.1167634533488192,,,0.15,0.8080808080808082,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0394,0.9750849377123443,0.29736033075373686,0.4545454545454546,0.1111111111111111,0.4,0.9999999999999999,,0.0,1.0,0.18644067796610164,0.96,0.32323232323232326,0.20224719101123595,0.6666666666666666,0.1411764705882353,,0.4449477351916377,,,0.84,0.7373737373737375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0395,0.8720271800679501,0.36149687268101344,0.36363636363636365,0.2222222222222222,0.4,0.44171701913393757,,1.0,1.0,0.1694915254237288,0.78,0.15151515151515152,0.07865168539325842,0.6666666666666666,0.09411764705882353,,0.24208284939992258,,,0.78,0.787878787878788,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0396,0.740656851642129,0.9215519983038271,0.0,0.1111111111111111,0.2,0.3312185297079556,,1.0,1.0,0.6271186440677966,0.64,0.4646464646464647,0.5056179775280898,0.2222222222222222,0.3176470588235294,,0.7617499032133178,,,1.0,0.6060606060606062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0397,0.4428086070215175,0.19537792854871197,0.5454545454545454,0.6666666666666666,0.2,0.9819989929506546,,1.0,1.0,0.22033898305084743,0.41000000000000003,0.7474747474747476,0.696629213483146,1.0,0.5411764705882354,,0.6742934572202864,,,0.15,0.04040404040404041,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0398,0.19705549263873157,0.6395632354500159,0.6363636363636364,1.0,0.2,0.9917925478348438,,1.0,1.0,0.2033898305084746,0.22,0.7070707070707072,0.28089887640449435,0.2222222222222222,0.2117647058823529,,0.6211769260549748,,,0.98,0.030303030303030304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0399,0.27066817667044163,0.47270221562599385,0.2727272727272727,0.3333333333333333,0.0,0.7276938569989929,,1.0,1.0,0.7288135593220338,0.33,0.31313131313131315,0.44943820224719105,0.0,0.35294117647058826,,0.510801393728223,,,1.0,0.98989898989899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0400,0.04190260475651188,0.12774302978903848,1.0,1.0,0.2,0.5402316213494461,,1.0,1.0,0.6440677966101694,0.15,0.23232323232323232,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6855981416957027,,,0.02,0.5050505050505052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
